Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2004,2004,%,1,X,
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2005,2005,%,1,X,
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2006,2006,%,1.1,X,
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2007,2007,%,1.1,X,
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2008,2008,%,1.1,X,
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2009,2009,%,1.2,X,
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2010,2010,%,1.2,X,
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2011,2011,%,1.2,X,
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2012,2012,%,1.2,X,
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2013,2013,%,1.2,X,
LKA,2014-01-01,2014-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2014,2014,%,1.2,X,
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2015,2015,%,1.3,X,
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2016,2016,%,1.3,X,
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2017,2017,%,1.3,X,
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2018,2018,%,1.3,X,
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2019,2019,%,1.3,X,
LKA,2020-01-01,2020-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2020,2020,%,1.3,X,
LKA,2021-01-01,2021-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2021,2021,%,1.3,X,
LKA,2022-01-01,2022-12-31,38,'144,Sri Lanka,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2022,2022,%,1.3,X,
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2000,2000,million No,<0.1,X,
LKA,2001-01-01,2001-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2001,2001,million No,<0.1,X,
LKA,2002-01-01,2002-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2002,2002,million No,<0.1,X,
LKA,2003-01-01,2003-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2003,2003,million No,<0.1,X,
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2004,2004,million No,<0.1,X,
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2005,2005,million No,<0.1,X,
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2006,2006,million No,<0.1,X,
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2007,2007,million No,<0.1,X,
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2008,2008,million No,<0.1,X,
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2009,2009,million No,<0.1,X,
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2010,2010,million No,<0.1,X,
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2011,2011,million No,<0.1,X,
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2012,2012,million No,<0.1,X,
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2013,2013,million No,<0.1,X,
LKA,2014-01-01,2014-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2014,2014,million No,<0.1,X,
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2015,2015,million No,<0.1,X,
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2016,2016,million No,<0.1,X,
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2017,2017,million No,<0.1,X,
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2018,2018,million No,<0.1,X,
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2019,2019,million No,<0.1,X,
LKA,2020-01-01,2020-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2020,2020,million No,<0.1,X,
LKA,2021-01-01,2021-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2021,2021,million No,<0.1,X,
LKA,2022-01-01,2022-12-31,38,'144,Sri Lanka,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2022,2022,million No,<0.1,X,
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2000,2000,%,2.4,X,
LKA,2001-01-01,2001-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2001,2001,%,2.6,X,
LKA,2002-01-01,2002-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2002,2002,%,2.8,X,
LKA,2003-01-01,2003-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2003,2003,%,3,X,
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2004,2004,%,3.3,X,
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2005,2005,%,3.5,X,
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2006,2006,%,3.8,X,
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2007,2007,%,4.1,X,
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2008,2008,%,4.4,X,
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2009,2009,%,4.7,X,
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2010,2010,%,5,X,
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2011,2011,%,5.4,X,
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2012,2012,%,5.7,X,
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2013,2013,%,6.1,X,
LKA,2014-01-01,2014-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2014,2014,%,6.5,X,
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2015,2015,%,6.9,X,
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2016,2016,%,7.4,X,
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2017,2017,%,7.9,X,
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2018,2018,%,8.4,X,
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2019,2019,%,8.9,X,
LKA,2020-01-01,2020-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2020,2020,%,9.4,X,
LKA,2021-01-01,2021-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2021,2021,%,10,X,
LKA,2022-01-01,2022-12-31,38,'144,Sri Lanka,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2022,2022,%,10.6,X,
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2000,2000,million No,0.3,X,
LKA,2001-01-01,2001-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2001,2001,million No,0.3,X,
LKA,2002-01-01,2002-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2002,2002,million No,0.4,X,
LKA,2003-01-01,2003-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2003,2003,million No,0.4,X,
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2004,2004,million No,0.4,X,
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2005,2005,million No,0.5,X,
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2006,2006,million No,0.5,X,
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2007,2007,million No,0.6,X,
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2008,2008,million No,0.6,X,
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2009,2009,million No,0.7,X,
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2010,2010,million No,0.7,X,
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2011,2011,million No,0.8,X,
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2012,2012,million No,0.8,X,
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2013,2013,million No,0.9,X,
LKA,2014-01-01,2014-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2014,2014,million No,1,X,
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2015,2015,million No,1,X,
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2016,2016,million No,1.1,X,
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2017,2017,million No,1.2,X,
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2018,2018,million No,1.3,X,
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2019,2019,million No,1.4,X,
LKA,2020-01-01,2020-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2020,2020,million No,1.5,X,
LKA,2021-01-01,2021-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2021,2021,million No,1.6,X,
LKA,2022-01-01,2022-12-31,38,'144,Sri Lanka,210420,Number of obese adults (18 years and older) (million),6132,Value,2022,2022,million No,1.7,X,
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2000,2000,%,38.8,X,
LKA,2001-01-01,2001-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2001,2001,%,38.2,X,
LKA,2002-01-01,2002-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2002,2002,%,37.6,X,
LKA,2003-01-01,2003-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2003,2003,%,37,X,
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2004,2004,%,36.5,X,
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2005,2005,%,36,X,
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2006,2006,%,35.5,X,
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2007,2007,%,35,X,
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2008,2008,%,34.5,X,
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2009,2009,%,34.1,X,
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2010,2010,%,33.8,X,
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2011,2011,%,33.6,X,
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2012,2012,%,33.5,X,
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2013,2013,%,33.5,X,
LKA,2014-01-01,2014-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2014,2014,%,33.6,X,
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2015,2015,%,33.8,X,
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2016,2016,%,33.9,X,
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2017,2017,%,34.1,X,
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2018,2018,%,34.4,X,
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2019,2019,%,34.6,X,
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2000,2000,million No,2,X,
LKA,2001-01-01,2001-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2001,2001,million No,2,X,
LKA,2002-01-01,2002-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2002,2002,million No,2,X,
LKA,2003-01-01,2003-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2003,2003,million No,2,X,
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2004,2004,million No,1.9,X,
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2005,2005,million No,1.9,X,
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2006,2006,million No,1.9,X,
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2007,2007,million No,1.9,X,
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2008,2008,million No,1.8,X,
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2009,2009,million No,1.8,X,
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2010,2010,million No,1.8,X,
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2011,2011,million No,1.8,X,
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2012,2012,million No,1.8,X,
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2013,2013,million No,1.8,X,
LKA,2014-01-01,2014-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2014,2014,million No,1.8,X,
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2015,2015,million No,1.8,X,
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2016,2016,million No,1.8,X,
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2017,2017,million No,1.8,X,
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2018,2018,million No,1.8,X,
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2019,2019,million No,1.8,X,
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2000,2000,%,52.6,X,This estimate has been adjusted because the original estimate did not cover the full age range or the data source was only representative of rural areas.
LKA,2001-01-01,2001-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2001,2001,%,,X,
LKA,2002-01-01,2002-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2002,2002,%,,X,
LKA,2003-01-01,2003-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2003,2003,%,,X,
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2004,2004,%,,X,
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2005,2005,%,,X,
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2006,2006,%,,X,
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2007,2007,%,75.8,X,
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2008,2008,%,,X,
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2009,2009,%,,X,
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2010,2010,%,,X,
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2011,2011,%,,X,
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2012,2012,%,,X,
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2013,2013,%,,X,
LKA,2014-01-01,2014-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2014,2014,%,,X,
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2015,2015,%,,X,
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2016,2016,%,80.9,X,
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2017,2017,%,,X,
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2018,2018,%,,X,
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2019,2019,%,,X,
LKA,2020-01-01,2020-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2020,2020,%,,X,
LKA,2021-01-01,2021-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2021,2021,%,,X,
LKA,2022-01-01,2022-12-31,38,'144,Sri Lanka,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2022,2022,%,,X,
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2000,2000,%,19.3,X,
LKA,2001-01-01,2001-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2001,2001,%,19.3,X,
LKA,2002-01-01,2002-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2002,2002,%,19.3,X,
LKA,2003-01-01,2003-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2003,2003,%,19.2,X,
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2004,2004,%,19.2,X,
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2005,2005,%,19.1,X,
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2006,2006,%,19,X,
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2007,2007,%,18.9,X,
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2008,2008,%,18.9,X,
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2009,2009,%,18.8,X,
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2010,2010,%,18.7,X,
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2011,2011,%,18.6,X,
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2012,2012,%,18.5,X,
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2013,2013,%,18.4,X,
LKA,2014-01-01,2014-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2014,2014,%,18.3,X,
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2015,2015,%,18.3,X,
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2016,2016,%,18.2,X,
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2017,2017,%,18.1,X,
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2018,2018,%,18.1,X,
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2019,2019,%,18,X,
LKA,2020-01-01,2020-12-31,38,'144,Sri Lanka,21049,Prevalence of low birthweight (percent),6121,Value,2020,2020,%,18,X,
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,210490,Number of newborns with low birthweight (million),6132,Value,2000,2000,million No,0.1,X,
LKA,2001-01-01,2001-12-31,38,'144,Sri Lanka,210490,Number of newborns with low birthweight (million),6132,Value,2001,2001,million No,0.1,X,
